intent,text
delivery_not_received,El envío de la entrega figura como entregado y no lo tengo
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi pedido
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,El envío de el paquete figura como entregado y no lo tengo
delivery_not_received,El envío de la entrega figura como entregado y no lo tengo
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de mi compra
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido mi compra
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,Necesito ayuda porque no recibí la compra de la entrega
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,Quiero reportar que no recibí mi pedido mi pedido
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido mi compra
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,El envío de el paquete figura como entregado y no lo tengo
delivery_not_received,Quiero reportar que no recibí mi pedido mi pedido
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi pedido
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,El envío de la entrega figura como entregado y no lo tengo
delivery_not_received,Necesito ayuda porque no recibí la compra de mi compra
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,No me llegó el paquete de mi pedido
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,Quiero reportar que no recibí mi pedido mi pedido
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,Necesito ayuda porque no recibí la compra de mi compra
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido mi pedido
delivery_not_received,Quiero reportar que no recibí mi pedido mi pedido
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi pedido
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,Necesito ayuda porque no recibí la compra de la entrega
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,No me llegó el paquete de mi pedido
delivery_not_received,Necesito ayuda porque no recibí la compra de el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,Necesito solicitar un intercambio de el producto
exchange_request,¿Cómo pido una devolución para cambiar la compra?
exchange_request,Ayuda para gestionar un cambio de mi pedido
exchange_request,Quiero cambiar el artículo recibido en mi pedido
exchange_request,¿Cómo pido una devolución para cambiar mi pedido?
exchange_request,¿Cómo pido una devolución para cambiar la entrega?
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,Necesito solicitar un intercambio de la compra
exchange_request,Ayuda para gestionar un cambio de la compra
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,Quiero hacer un cambio del producto de el producto
exchange_request,Necesito solicitar un intercambio de la entrega
exchange_request,Quiero cambiar el artículo recibido en el producto
exchange_request,Ayuda para gestionar un cambio de la compra
exchange_request,Necesito solicitar un intercambio de mi pedido
exchange_request,Ayuda para gestionar un cambio de la entrega
exchange_request,Quiero hacer un cambio del producto de la entrega
exchange_request,¿Cómo pido una devolución para cambiar mi pedido?
exchange_request,Quiero cambiar el artículo recibido en la compra
exchange_request,¿Cómo pido una devolución para cambiar la entrega?
exchange_request,Quiero hacer un cambio del producto de mi pedido
exchange_request,Ayuda para gestionar un cambio de la entrega
exchange_request,¿Cómo pido una devolución para cambiar la entrega?
exchange_request,Quiero hacer un cambio del producto de mi pedido
exchange_request,Necesito solicitar un intercambio de la compra
exchange_request,Ayuda para gestionar un cambio de mi pedido
exchange_request,Necesito solicitar un intercambio de la compra
exchange_request,Quiero cambiar el artículo recibido en el producto
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,Necesito solicitar un intercambio de la compra
exchange_request,¿Cómo pido una devolución para cambiar el producto?
exchange_request,Ayuda para gestionar un cambio de el producto
exchange_request,Quiero cambiar el artículo recibido en el producto
exchange_request,Quiero hacer un cambio del producto de mi pedido
exchange_request,Ayuda para gestionar un cambio de la entrega
exchange_request,Necesito solicitar un intercambio de el producto
exchange_request,Quiero hacer un cambio del producto de el producto
exchange_request,Ayuda para gestionar un cambio de mi pedido
exchange_request,Quiero hacer un cambio del producto de el producto
exchange_request,Quiero hacer un cambio del producto de el producto
exchange_request,Quiero hacer un cambio del producto de la compra
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,¿Cómo pido una devolución para cambiar la entrega?
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,Quiero cambiar el artículo recibido en la compra
exchange_request,Necesito solicitar un intercambio de la entrega
exchange_request,Necesito solicitar un intercambio de la compra
exchange_request,Ayuda para gestionar un cambio de la entrega
exchange_request,¿Cómo pido una devolución para cambiar la entrega?
exchange_request,Necesito solicitar un intercambio de el producto
exchange_request,Necesito solicitar un intercambio de la compra
exchange_request,Quiero hacer un cambio del producto de mi pedido
exchange_request,Quiero hacer un cambio del producto de la compra
exchange_request,Quiero cambiar el artículo recibido en la entrega
exchange_request,Necesito solicitar un intercambio de mi pedido
exchange_request,Necesito solicitar un intercambio de la entrega
exchange_request,Quiero cambiar el artículo recibido en la entrega
